query_id,ndcg_at_10,mrr,recall_at_10,recall_at_50,precision_at_10
0,1.0,1.0,0.0033156498673740055,0.015583554376657824,1.0
1,0.4452483447405679,1.0,0.007052186177715092,0.03526093088857546,1.0
2,1.0,1.0,0.06329113924050633,0.31645569620253167,1.0
3,0.8056273000821934,1.0,0.012953367875647668,0.05699481865284974,1.0
4,0.13436291018992322,0.5,0.015789473684210527,0.09473684210526316,0.3
5,0.9537125187088151,1.0,0.007639419404125287,0.03819709702062643,1.0
6,0.6528642754944294,1.0,0.06060606060606061,0.18181818181818182,0.6
7,1.0,1.0,0.018691588785046728,0.08224299065420561,1.0
8,0.9537125187088151,1.0,0.10638297872340426,0.425531914893617,1.0
9,1.0,1.0,0.006622516556291391,0.033112582781456956,1.0
10,0.9134166588977729,1.0,0.056818181818181816,0.26704545454545453,1.0
11,1.0,1.0,0.007042253521126761,0.035211267605633804,1.0
12,0.8337581973680339,1.0,0.05649717514124294,0.2598870056497175,1.0
13,0.933745776545611,1.0,0.15789473684210525,0.7719298245614035,0.9
14,0.7702043899253145,1.0,0.004455760661998727,0.011457670273711012,0.7
15,0.8383354523103074,1.0,0.016722408026755852,0.08193979933110368,1.0
16,0.15568851766029843,0.3333333333333333,0.015037593984962405,0.06390977443609022,0.4
17,0.7194150017033146,1.0,0.08737864077669903,0.33980582524271846,0.9
18,1.0,1.0,0.0364963503649635,0.18248175182481752,1.0
19,0.0,0.0,0.0,0.0,0.0
20,0.1523323583392455,1.0,0.044444444444444446,0.08888888888888889,0.4
21,0.3256530037357305,1.0,0.023622047244094488,0.07086614173228346,0.3
22,0.27145568654522406,0.3333333333333333,0.030612244897959183,0.12755102040816327,0.6
23,0.7799082337019199,0.5,0.007328990228013029,0.039902280130293157,0.9
24,0.8280830839570048,1.0,0.004761904761904762,0.023809523809523808,1.0
25,1.0,1.0,0.04329004329004329,0.21645021645021645,1.0
26,0.84810641699648,1.0,0.0030422878004259203,0.014298752662001825,1.0
27,0.5335800876761285,1.0,0.02046783625730994,0.08187134502923976,0.7
28,1.0,1.0,0.03333333333333333,0.16666666666666666,1.0
29,0.0,0.09090909090909091,0.0,0.08695652173913043,0.0
30,0.6885850935030453,1.0,0.029411764705882353,0.14411764705882352,1.0
31,0.4357133093519507,1.0,0.02976190476190476,0.08928571428571429,0.5
32,0.17814275378548097,0.3333333333333333,0.01098901098901099,0.038461538461538464,0.2
33,0.10154200962426774,0.16666666666666666,0.005194805194805195,0.03116883116883117,0.2
34,0.621079047665161,0.5,0.010884353741496598,0.055782312925170066,0.8
35,0.17566789376318567,0.3333333333333333,0.029069767441860465,0.21511627906976744,0.5
36,0.5597089574748504,1.0,0.03205128205128205,0.23717948717948717,0.5
37,0.8209647180733192,1.0,0.012150668286755772,0.0583232077764277,1.0
38,1.0,1.0,0.04716981132075472,0.1792452830188679,1.0
39,0.4698894983457272,1.0,0.06711409395973154,0.3221476510067114,1.0
40,0.8091026734983537,1.0,0.06097560975609756,0.2926829268292683,1.0
41,1.0,1.0,0.125,0.5375,1.0
42,0.6089091872149743,1.0,0.10666666666666667,0.48,0.8
43,0.8038716765785685,1.0,0.009514747859181731,0.04376784015223597,1.0
44,0.7053186826349334,1.0,0.04608294930875576,0.1889400921658986,1.0
45,0.0,0.02631578947368421,0.0,0.009345794392523364,0.0
46,0.49740228241948475,1.0,0.058823529411764705,0.23529411764705882,0.6
47,1.0,1.0,0.1,0.49,1.0
48,1.0,1.0,0.03546099290780142,0.16666666666666666,1.0
49,0.9052116356304493,1.0,0.07758620689655173,0.3706896551724138,0.9
50,0.3640190139805449,0.5,0.017902813299232736,0.08439897698209718,0.7
51,1.0,1.0,0.017006802721088437,0.08503401360544217,1.0
52,1.0,1.0,0.007042253521126761,0.03450704225352113,1.0
53,1.0,1.0,0.01639344262295082,0.08196721311475409,1.0
54,0.5610886725320163,1.0,0.07246376811594203,0.2971014492753623,1.0
55,1.0,1.0,0.058823529411764705,0.28823529411764703,1.0
56,0.8630152897016883,1.0,0.03463203463203463,0.10822510822510822,0.8
57,1.0,1.0,0.05263157894736842,0.18421052631578946,1.0
58,0.19681041199358415,1.0,0.024691358024691357,0.04938271604938271,0.4
59,1.0,1.0,0.06451612903225806,0.3225806451612903,1.0
60,0.9071561069748904,1.0,0.024691358024691357,0.13271604938271606,0.8
61,0.8362551983056606,1.0,0.05555555555555555,0.17901234567901234,0.9
62,0.6922665181896102,1.0,0.06756756756756757,0.33783783783783783,1.0
63,0.9095430364058891,1.0,0.09433962264150944,0.4716981132075472,1.0
64,0.0,0.021739130434782608,0.0,0.013513513513513514,0.0
65,0.6358283830274569,1.0,0.06535947712418301,0.3006535947712418,1.0
66,1.0,1.0,0.15625,0.78125,1.0
67,1.0,1.0,0.01984126984126984,0.09722222222222222,1.0
68,0.8083682423538656,1.0,0.05952380952380952,0.2976190476190476,1.0
69,0.5500426749626678,1.0,0.04975124378109453,0.20398009950248755,1.0
70,1.0,1.0,0.019880715705765408,0.0874751491053678,1.0
71,0.7911434553988393,1.0,0.07246376811594203,0.36231884057971014,1.0
72,0.8845422444345159,1.0,0.06134969325153374,0.3006134969325153,1.0
73,0.914856882358379,1.0,0.05660377358490566,0.2641509433962264,0.9
74,0.8433792006950067,1.0,0.08333333333333333,0.25,0.7
75,0.4139748089393455,0.5,0.058394160583941604,0.16058394160583941,0.8
76,0.27484393290906733,1.0,0.07272727272727272,0.41818181818181815,0.4
77,0.36817821687162394,0.5,0.009077155824508321,0.048411497730711045,0.6
78,0.5159958223394445,1.0,0.011723329425556858,0.05861664712778429,1.0
79,1.0,1.0,0.09523809523809523,0.3904761904761905,1.0
80,0.621479055372916,1.0,0.04591836734693878,0.1989795918367347,0.9
81,0.5268398566463762,0.5,0.0410958904109589,0.2146118721461187,0.9
82,0.5263486588232381,1.0,0.01529051987767584,0.07033639143730887,1.0
83,0.08514311764162098,0.2,0.010309278350515464,0.010309278350515464,0.1
84,0.3311012644622877,0.5,0.023923444976076555,0.1339712918660287,0.5
85,0.14465249243306436,0.16666666666666666,0.018867924528301886,0.18867924528301888,0.2
86,0.5752579402228115,1.0,0.07246376811594203,0.36231884057971014,1.0
87,1.0,1.0,0.04524886877828054,0.22171945701357465,1.0
88,0.6434283977512811,1.0,0.06481481481481481,0.18518518518518517,0.7
