query_id,ndcg_at_10,mrr,recall_at_10,recall_at_50,precision_at_10
102,1.0,1.0,0.17543859649122806,0.8596491228070176,1.0
103,1.0,1.0,0.027247956403269755,0.1362397820163488,1.0
104,0.768058792423946,1.0,0.056179775280898875,0.21348314606741572,1.0
105,1.0,1.0,0.07352941176470588,0.3088235294117647,1.0
106,0.9432379215722527,1.0,0.10526315789473684,0.4421052631578947,1.0
107,0.25996941123397327,0.5,0.0297029702970297,0.0858085808580858,0.9
108,0.8108582970019786,1.0,0.07936507936507936,0.3968253968253968,1.0
109,1.0,1.0,0.04048582995951417,0.20242914979757085,1.0
110,1.0,1.0,0.02881844380403458,0.1440922190201729,1.0
111,1.0,1.0,0.06451612903225806,0.3225806451612903,1.0
112,1.0,1.0,0.03759398496240601,0.18796992481203006,1.0
113,1.0,1.0,0.026455026455026454,0.13227513227513227,1.0
114,0.7431286862216818,1.0,0.008136696501220505,0.04068348250610252,1.0
115,1.0,1.0,0.04878048780487805,0.24390243902439024,1.0
116,1.0,1.0,0.01721170395869191,0.08605851979345955,1.0
117,0.6600311231671787,1.0,0.021377672209026127,0.1163895486935867,0.9
118,0.7606971932189102,1.0,0.046296296296296294,0.23148148148148148,1.0
119,1.0,1.0,0.0273972602739726,0.136986301369863,1.0
120,0.7951657524814091,1.0,0.00966183574879227,0.05434782608695652,0.8
121,0.8863992957602966,1.0,0.005548705302096177,0.027743526510480888,0.9
122,0.914856882358379,1.0,0.02142857142857143,0.11190476190476191,0.9
123,0.12732011238610785,0.3333333333333333,0.0013157894736842105,0.008771929824561403,0.3
124,0.6308384420027765,1.0,0.00696594427244582,0.03637770897832817,0.9
125,0.8864440656910673,1.0,0.032,0.176,0.8
126,1.0,1.0,0.014749262536873156,0.07374631268436578,1.0
127,0.9052116356304492,1.0,0.03225806451612903,0.17562724014336917,0.9
128,1.0,1.0,0.007326007326007326,0.03663003663003663,1.0
129,0.7065443116025597,0.5,0.09473684210526316,0.3157894736842105,0.9
130,0.6571438323798482,1.0,0.01152073732718894,0.055299539170506916,1.0
131,1.0,1.0,0.0055309734513274336,0.02765486725663717,1.0
132,0.21222636597291455,1.0,0.00338409475465313,0.00676818950930626,0.2
133,0.20585443221259345,0.2,0.025,0.205,0.5
134,0.25508626839205517,1.0,0.03278688524590164,0.040983606557377046,0.4
135,0.07336392209936005,1.0,0.006756756756756757,0.006756756756756757,0.1
136,0.22009176629808017,1.0,0.006060606060606061,0.10909090909090909,0.1
137,0.2804976534196729,0.5,0.03940886699507389,0.21674876847290642,0.8
138,0.17648129434574603,1.0,0.032679738562091505,0.17647058823529413,0.5
139,0.8899541168509599,1.0,0.03614457831325301,0.18072289156626506,0.9
140,0.8566951181628005,1.0,0.08,0.392,1.0
141,0.04891040002107725,0.25,0.027777777777777776,0.4722222222222222,0.1
142,0.37866701857129326,1.0,0.10666666666666667,0.16,0.8
143,0.6103903041555666,1.0,0.04265402843601896,0.22274881516587677,0.9
144,1.0,1.0,0.007558578987150416,0.03779289493575208,1.0
145,0.021206929399650565,0.1,0.007692307692307693,0.08461538461538462,0.1
146,0.470018260101859,1.0,0.09090909090909091,0.19090909090909092,1.0
147,0.3820979508172271,1.0,0.04054054054054054,0.08108108108108109,0.3
148,1.0,1.0,0.050761421319796954,0.25380710659898476,1.0
149,1.0,1.0,0.05917159763313609,0.2958579881656805,1.0
150,1.0,1.0,0.47619047619047616,0.9523809523809523,1.0
151,0.6736297464241296,1.0,0.00247787610619469,0.015575221238938054,0.7
152,0.7310251457182152,1.0,0.0031486146095717885,0.015743073047858942,1.0
153,0.9266360779006398,1.0,0.06535947712418301,0.32679738562091504,1.0
155,0.3078861823988489,1.0,0.001413760603204524,0.00471253534401508,0.3
156,0.6192265393558442,1.0,0.09259259259259259,0.46296296296296297,1.0
157,0.6789766729712464,0.5,0.016544117647058824,0.07352941176470588,0.9
158,0.572636140114423,1.0,0.013140604467805518,0.06438896189224705,1.0
159,1.0,1.0,0.10416666666666667,0.5208333333333334,1.0
160,1.0,1.0,0.043668122270742356,0.21397379912663755,1.0
161,0.28704585204214844,1.0,0.04477611940298507,0.24378109452736318,0.9
162,0.39055033162815156,1.0,9.487666034155598E-4,0.010120177103099304,0.3
163,0.7614578177792674,1.0,0.10752688172043011,0.5376344086021505,1.0
164,0.4207099280534104,1.0,0.03888888888888889,0.16666666666666666,0.7
165,0.6847376644270303,1.0,0.05235602094240838,0.24607329842931938,1.0
166,0.9074250374176303,1.0,0.09174311926605505,0.3761467889908257,1.0
167,1.0,1.0,0.11494252873563218,0.5747126436781609,1.0
168,1.0,1.0,0.20833333333333334,0.9791666666666666,1.0
169,0.388882053001539,1.0,0.048,0.152,0.6
170,1.0,1.0,0.1,0.5,1.0
171,1.0,1.0,0.10101010101010101,0.18181818181818182,1.0
172,1.0,1.0,0.23809523809523808,1.0,1.0
173,0.470018260101859,1.0,0.049019607843137254,0.2107843137254902,1.0
174,0.0,0.0,0.0,0.0,0.0
175,1.0,1.0,0.033003300330033,0.132013201320132,1.0
176,1.0,1.0,0.02544529262086514,0.12213740458015267,1.0
177,0.5263486588232381,1.0,0.026525198938992044,0.13262599469496023,1.0
178,0.21181117259226853,0.25,0.11320754716981132,0.8679245283018868,0.6
179,0.0,0.0,0.0,0.0,0.0
180,0.8943286401726793,1.0,0.024875621890547265,0.12437810945273632,1.0
181,1.0,1.0,0.08196721311475409,0.4098360655737705,1.0
182,1.0,1.0,0.10204081632653061,0.5102040816326531,1.0
183,0.5310407744905578,1.0,0.13513513513513514,0.6756756756756757,1.0
184,0.8077452990704522,1.0,0.05434782608695652,0.2717391304347826,1.0
185,1.0,1.0,0.21739130434782608,0.717391304347826,1.0
186,1.0,1.0,0.02617801047120419,0.12303664921465969,1.0
188,0.2265349109309323,1.0,0.028089887640449437,0.17415730337078653,0.5
189,0.5221550109981774,1.0,0.1388888888888889,0.20833333333333334,1.0
190,0.4351869256057173,1.0,0.014064697609001406,0.07032348804500703,1.0
191,1.0,1.0,0.04608294930875576,0.2304147465437788,1.0
193,1.0,1.0,0.03597122302158273,0.17985611510791366,1.0
194,0.5321408435198608,1.0,0.0449438202247191,0.056179775280898875,0.4
195,0.47814034502573827,1.0,0.08823529411764706,0.43137254901960786,0.9
196,0.7799082337019199,0.5,0.05625,0.30625,0.9
